,vref,source,target,translation_score
1078,GEN 1:4,finsternis,that,6.813989382420939e-41
1079,GEN 1:4,finsternis,it,3.1093884419981067e-44
1080,GEN 1:4,finsternis,was,8.802639472040341e-45
1081,GEN 1:4,finsternis,good,6.813989382420939e-41
1082,GEN 1:4,finsternis,and,8.802639472040341e-45
1083,GEN 1:4,finsternis,god,8.802639472040341e-45
1084,GEN 1:4,finsternis,divided,5.237429990522325e-44
1085,GEN 1:4,finsternis,the,7.596500191387484e-18
1086,GEN 1:4,finsternis,light,8.802639472040341e-45
1087,GEN 1:4,finsternis,from,3.1093884419981067e-44
1088,GEN 1:4,finsternis,the,7.596500191387484e-18
1089,GEN 1:4,finsternis,darkness,0.8250579889718437
1090,GEN 1:5,und,and,0.46856703561196517
1091,GEN 1:5,und,god,0.06149595236501601
1092,GEN 1:5,und,called,4.117891700834016e-35
1093,GEN 1:5,und,the,0.14610905196998894
1094,GEN 1:5,und,light,2.9013460455760736e-45
1095,GEN 1:5,und,day,1.2682192144647973e-44
1096,GEN 1:5,und,and,0.46856703561196517
1097,GEN 1:5,und,the,0.14610905196998894
1098,GEN 1:5,und,darkness,0.035054326826131216
1099,GEN 1:5,und,he,2.3775972047277766e-41
1100,GEN 1:5,und,called,4.117891700834016e-35
1101,GEN 1:5,und,night,2.3775972047277766e-41
1102,GEN 1:5,und,and,0.46856703561196517
1103,GEN 1:5,und,the,0.14610905196998894
1104,GEN 1:5,und,evening,2.3775972047277766e-41
1105,GEN 1:5,und,and,0.46856703561196517
1106,GEN 1:5,und,the,0.14610905196998894
1107,GEN 1:5,und,morning,2.3775972047277766e-41
1108,GEN 1:5,und,were,2.3775972047277766e-41
1109,GEN 1:5,und,the,0.14610905196998894
1110,GEN 1:5,und,first,3.0258102895763997e-44
1111,GEN 1:5,und,day,1.2682192144647973e-44
1112,GEN 1:5,nannte,and,1.8828266413857645e-44
1113,GEN 1:5,nannte,god,1.8828266413857645e-44
1114,GEN 1:5,nannte,called,0.8966663736261189
1115,GEN 1:5,nannte,the,1.8828266413857645e-44
1116,GEN 1:5,nannte,light,1.8828266413857645e-44
1117,GEN 1:5,nannte,day,1.8828266413857645e-44
1118,GEN 1:5,nannte,and,1.8828266413857645e-44
1119,GEN 1:5,nannte,the,1.8828266413857645e-44
1120,GEN 1:5,nannte,darkness,1.8828266413857645e-44
1121,GEN 1:5,nannte,he,2.3775972047277766e-41
1122,GEN 1:5,nannte,called,0.8966663736261189
1123,GEN 1:5,nannte,night,2.3775972047277766e-41
1124,GEN 1:5,nannte,and,1.8828266413857645e-44
1125,GEN 1:5,nannte,the,1.8828266413857645e-44
1126,GEN 1:5,nannte,evening,2.3775972047277766e-41
1127,GEN 1:5,nannte,and,1.8828266413857645e-44
1128,GEN 1:5,nannte,the,1.8828266413857645e-44
1129,GEN 1:5,nannte,morning,2.3775972047277766e-41
1130,GEN 1:5,nannte,were,2.3775972047277766e-41
1131,GEN 1:5,nannte,the,1.8828266413857645e-44
1132,GEN 1:5,nannte,first,3.0258102895763997e-44
1133,GEN 1:5,nannte,day,1.8828266413857645e-44
1134,GEN 1:5,das,and,8.081615099917022e-45
1135,GEN 1:5,das,god,4.879833343967585e-07
1136,GEN 1:5,das,called,1.2801823742297671e-44
1137,GEN 1:5,das,the,0.15967617248671018
1138,GEN 1:5,das,light,0.26245682292006023
1139,GEN 1:5,das,day,1.2682192144647973e-44
1140,GEN 1:5,das,and,8.081615099917022e-45
1141,GEN 1:5,das,the,0.15967617248671018
1142,GEN 1:5,das,darkness,1.140359289417608e-44
1143,GEN 1:5,das,he,2.3775972047277766e-41
1144,GEN 1:5,das,called,1.2801823742297671e-44
1145,GEN 1:5,das,night,2.3775972047277766e-41
1146,GEN 1:5,das,and,8.081615099917022e-45
1147,GEN 1:5,das,the,0.15967617248671018
1148,GEN 1:5,das,evening,2.3775972047277766e-41
1149,GEN 1:5,das,and,8.081615099917022e-45
1150,GEN 1:5,das,the,0.15967617248671018
1151,GEN 1:5,das,morning,2.3775972047277766e-41
1152,GEN 1:5,das,were,2.3775972047277766e-41
1153,GEN 1:5,das,the,0.15967617248671018
1154,GEN 1:5,das,first,3.0258102895763997e-44
1155,GEN 1:5,das,day,1.2682192144647973e-44
1156,GEN 1:5,licht,and,3.14453448175916e-14
1157,GEN 1:5,licht,god,4.967283679763376e-45
1158,GEN 1:5,licht,called,1.2801823742297671e-44
1159,GEN 1:5,licht,the,9.310007295964305e-45
1160,GEN 1:5,licht,light,0.8752866436196581
1161,GEN 1:5,licht,day,1.2682192144647973e-44
1162,GEN 1:5,licht,and,3.14453448175916e-14
1163,GEN 1:5,licht,the,9.310007295964305e-45
1164,GEN 1:5,licht,darkness,1.140359289417608e-44
1165,GEN 1:5,licht,he,2.3775972047277766e-41
1166,GEN 1:5,licht,called,1.2801823742297671e-44
1167,GEN 1:5,licht,night,2.3775972047277766e-41
1168,GEN 1:5,licht,and,3.14453448175916e-14
1169,GEN 1:5,licht,the,9.310007295964305e-45
1170,GEN 1:5,licht,evening,2.3775972047277766e-41
1171,GEN 1:5,licht,and,3.14453448175916e-14
1172,GEN 1:5,licht,the,9.310007295964305e-45
1173,GEN 1:5,licht,morning,2.3775972047277766e-41
1174,GEN 1:5,licht,were,2.3775972047277766e-41
1175,GEN 1:5,licht,the,9.310007295964305e-45
1176,GEN 1:5,licht,first,3.0258102895763997e-44
1177,GEN 1:5,licht,day,1.2682192144647973e-44
1178,GEN 1:5,tag,and,1.2795131361631106e-44
1179,GEN 1:5,tag,god,1.2795131361631106e-44
1180,GEN 1:5,tag,called,1.2801823742297671e-44
1181,GEN 1:5,tag,the,4.277440231936945e-30
1182,GEN 1:5,tag,light,1.2795131361631106e-44
1183,GEN 1:5,tag,day,0.9257426073880187
1184,GEN 1:5,tag,and,1.2795131361631106e-44
1185,GEN 1:5,tag,the,4.277440231936945e-30
1186,GEN 1:5,tag,darkness,1.2795131361631106e-44
1187,GEN 1:5,tag,he,2.3775972047277766e-41
1188,GEN 1:5,tag,called,1.2801823742297671e-44
1189,GEN 1:5,tag,night,2.3775972047277766e-41
1190,GEN 1:5,tag,and,1.2795131361631106e-44
1191,GEN 1:5,tag,the,4.277440231936945e-30
1192,GEN 1:5,tag,evening,2.3775972047277766e-41
1193,GEN 1:5,tag,and,1.2795131361631106e-44
1194,GEN 1:5,tag,the,4.277440231936945e-30
1195,GEN 1:5,tag,morning,2.3775972047277766e-41
1196,GEN 1:5,tag,were,2.3775972047277766e-41
1197,GEN 1:5,tag,the,4.277440231936945e-30
1198,GEN 1:5,tag,first,3.0258102895763997e-44
1199,GEN 1:5,tag,day,0.9257426073880187
1200,GEN 1:5,und,and,0.46856703561196517
1201,GEN 1:5,und,god,0.06149595236501601
1202,GEN 1:5,und,called,4.117891700834016e-35
1203,GEN 1:5,und,the,0.14610905196998894
1204,GEN 1:5,und,light,2.9013460455760736e-45
1205,GEN 1:5,und,day,1.2682192144647973e-44
1206,GEN 1:5,und,and,0.46856703561196517
1207,GEN 1:5,und,the,0.14610905196998894
1208,GEN 1:5,und,darkness,0.035054326826131216
1209,GEN 1:5,und,he,2.3775972047277766e-41
1210,GEN 1:5,und,called,4.117891700834016e-35
1211,GEN 1:5,und,night,2.3775972047277766e-41
1212,GEN 1:5,und,and,0.46856703561196517
1213,GEN 1:5,und,the,0.14610905196998894
1214,GEN 1:5,und,evening,2.3775972047277766e-41
1215,GEN 1:5,und,and,0.46856703561196517
1216,GEN 1:5,und,the,0.14610905196998894
1217,GEN 1:5,und,morning,2.3775972047277766e-41
1218,GEN 1:5,und,were,2.3775972047277766e-41
1219,GEN 1:5,und,the,0.14610905196998894
1220,GEN 1:5,und,first,3.0258102895763997e-44
1221,GEN 1:5,und,day,1.2682192144647973e-44
1222,GEN 1:5,die,and,0.5938438995168998
1223,GEN 1:5,die,god,1.5005573611877436e-44
1224,GEN 1:5,die,called,1.5005573611877436e-44
1225,GEN 1:5,die,the,0.04000996343825453
1226,GEN 1:5,die,light,1.5005573611877436e-44
1227,GEN 1:5,die,day,1.5005573611877436e-44
1228,GEN 1:5,die,and,0.5938438995168998
1229,GEN 1:5,die,the,0.04000996343825453
1230,GEN 1:5,die,darkness,1.5005573611877436e-44
1231,GEN 1:5,die,he,2.3775972047277766e-41
1232,GEN 1:5,die,called,1.5005573611877436e-44
1233,GEN 1:5,die,night,2.3775972047277766e-41
1234,GEN 1:5,die,and,0.5938438995168998
1235,GEN 1:5,die,the,0.04000996343825453
1236,GEN 1:5,die,evening,2.3775972047277766e-41
1237,GEN 1:5,die,and,0.5938438995168998
1238,GEN 1:5,die,the,0.04000996343825453
1239,GEN 1:5,die,morning,2.3775972047277766e-41
1240,GEN 1:5,die,were,2.3775972047277766e-41
1241,GEN 1:5,die,the,0.04000996343825453
1242,GEN 1:5,die,first,3.0258102895763997e-44
1243,GEN 1:5,die,day,1.5005573611877436e-44
1244,GEN 1:5,finsternis,and,8.802639472040341e-45
1245,GEN 1:5,finsternis,god,8.802639472040341e-45
1246,GEN 1:5,finsternis,called,1.2801823742297671e-44
1247,GEN 1:5,finsternis,the,7.596500191387484e-18
1248,GEN 1:5,finsternis,light,8.802639472040341e-45
1249,GEN 1:5,finsternis,day,1.2682192144647973e-44
1250,GEN 1:5,finsternis,and,8.802639472040341e-45
1251,GEN 1:5,finsternis,the,7.596500191387484e-18
1252,GEN 1:5,finsternis,darkness,0.8250579889718437
1253,GEN 1:5,finsternis,he,0.13917038871962945
1254,GEN 1:5,finsternis,called,1.2801823742297671e-44
1255,GEN 1:5,finsternis,night,2.3775972047277766e-41
1256,GEN 1:5,finsternis,and,8.802639472040341e-45
1257,GEN 1:5,finsternis,the,7.596500191387484e-18
1258,GEN 1:5,finsternis,evening,2.3775972047277766e-41
1259,GEN 1:5,finsternis,and,8.802639472040341e-45
1260,GEN 1:5,finsternis,the,7.596500191387484e-18
1261,GEN 1:5,finsternis,morning,2.3775972047277766e-41
1262,GEN 1:5,finsternis,were,2.3775972047277766e-41
1263,GEN 1:5,finsternis,the,7.596500191387484e-18
1264,GEN 1:5,finsternis,first,3.0258102895763997e-44
1265,GEN 1:5,finsternis,day,1.2682192144647973e-44
1266,GEN 1:5,nacht,and,3.315021109027003e-44
1267,GEN 1:5,nacht,god,3.315021109027003e-44
1268,GEN 1:5,nacht,called,0.3352964825840344
1269,GEN 1:5,nacht,the,5.899871803224763e-19
1270,GEN 1:5,nacht,light,3.315021109027003e-44
1271,GEN 1:5,nacht,day,3.315021109027003e-44
1272,GEN 1:5,nacht,and,3.315021109027003e-44
1273,GEN 1:5,nacht,the,5.899871803224763e-19
1274,GEN 1:5,nacht,darkness,3.315021109027003e-44
1275,GEN 1:5,nacht,he,0.03244601509535687
1276,GEN 1:5,nacht,called,0.3352964825840344
1277,GEN 1:5,nacht,night,0.003013638060074766
1278,GEN 1:5,nacht,and,3.315021109027003e-44
1279,GEN 1:5,nacht,the,5.899871803224763e-19
1280,GEN 1:5,nacht,evening,2.3775972047277766e-41
1281,GEN 1:5,nacht,and,3.315021109027003e-44
1282,GEN 1:5,nacht,the,5.899871803224763e-19
1283,GEN 1:5,nacht,morning,2.3775972047277766e-41
1284,GEN 1:5,nacht,were,2.3775972047277766e-41
1285,GEN 1:5,nacht,the,5.899871803224763e-19
1286,GEN 1:5,nacht,first,3.315021109027003e-44
1287,GEN 1:5,nacht,day,3.315021109027003e-44
1288,GEN 1:5,da,and,0.10338236922019792
1289,GEN 1:5,da,god,1.3141273529764346e-44
1290,GEN 1:5,da,called,1.3141273529764346e-44
1291,GEN 1:5,da,the,6.9260502588048315e-06
1292,GEN 1:5,da,light,1.3141273529764346e-44
1293,GEN 1:5,da,day,1.3141273529764346e-44
1294,GEN 1:5,da,and,0.10338236922019792
1295,GEN 1:5,da,the,6.9260502588048315e-06
1296,GEN 1:5,da,darkness,1.3141273529764346e-44
1297,GEN 1:5,da,he,2.3775972047277766e-41
1298,GEN 1:5,da,called,1.3141273529764346e-44
1299,GEN 1:5,da,night,0.26378371964128133
1300,GEN 1:5,da,and,0.10338236922019792
1301,GEN 1:5,da,the,6.9260502588048315e-06
1302,GEN 1:5,da,evening,2.3775972047277766e-41
1303,GEN 1:5,da,and,0.10338236922019792
1304,GEN 1:5,da,the,6.9260502588048315e-06
1305,GEN 1:5,da,morning,2.3775972047277766e-41
1306,GEN 1:5,da,were,2.3775972047277766e-41
1307,GEN 1:5,da,the,6.9260502588048315e-06
1308,GEN 1:5,da,first,3.0258102895763997e-44
1309,GEN 1:5,da,day,1.3141273529764346e-44
1310,GEN 1:5,ward,and,0.07646193604431946
1311,GEN 1:5,ward,god,2.938483677831483e-42
1312,GEN 1:5,ward,called,2.938483677831483e-42
1313,GEN 1:5,ward,the,2.938483677831483e-42
1314,GEN 1:5,ward,light,0.0004116546053135724
1315,GEN 1:5,ward,day,2.938483677831483e-42
1316,GEN 1:5,ward,and,0.07646193604431946
1317,GEN 1:5,ward,the,2.938483677831483e-42
1318,GEN 1:5,ward,darkness,2.938483677831483e-42
1319,GEN 1:5,ward,he,2.3775972047277766e-41
1320,GEN 1:5,ward,called,2.938483677831483e-42
1321,GEN 1:5,ward,night,2.3775972047277766e-41
1322,GEN 1:5,ward,and,0.07646193604431946
1323,GEN 1:5,ward,the,2.938483677831483e-42
1324,GEN 1:5,ward,evening,2.3775972047277766e-41
1325,GEN 1:5,ward,and,0.07646193604431946
1326,GEN 1:5,ward,the,2.938483677831483e-42
1327,GEN 1:5,ward,morning,2.3775972047277766e-41
1328,GEN 1:5,ward,were,2.3775972047277766e-41
1329,GEN 1:5,ward,the,2.938483677831483e-42
1330,GEN 1:5,ward,first,2.938483677831483e-42
1331,GEN 1:5,ward,day,2.938483677831483e-42
1332,GEN 1:5,aus,and,3.1692328593453443e-44
1333,GEN 1:5,aus,god,3.1692328593453443e-44
1334,GEN 1:5,aus,called,3.1692328593453443e-44
1335,GEN 1:5,aus,the,0.04574619240993952
1336,GEN 1:5,aus,light,3.1692328593453443e-44
1337,GEN 1:5,aus,day,3.1692328593453443e-44
1338,GEN 1:5,aus,and,3.1692328593453443e-44
1339,GEN 1:5,aus,the,0.04574619240993952
1340,GEN 1:5,aus,darkness,3.1692328593453443e-44
1341,GEN 1:5,aus,he,2.3775972047277766e-41
1342,GEN 1:5,aus,called,3.1692328593453443e-44
1343,GEN 1:5,aus,night,2.3775972047277766e-41
1344,GEN 1:5,aus,and,3.1692328593453443e-44
1345,GEN 1:5,aus,the,0.04574619240993952
1346,GEN 1:5,aus,evening,0.8330326930521595
1347,GEN 1:5,aus,and,3.1692328593453443e-44
1348,GEN 1:5,aus,the,0.04574619240993952
1349,GEN 1:5,aus,morning,2.3775972047277766e-41
1350,GEN 1:5,aus,were,2.3775972047277766e-41
1351,GEN 1:5,aus,the,0.04574619240993952
1352,GEN 1:5,aus,first,3.1692328593453443e-44
1353,GEN 1:5,aus,day,3.1692328593453443e-44
1354,GEN 1:5,abend,and,3.2097216484005193e-41
1355,GEN 1:5,abend,god,3.2097216484005193e-41
1356,GEN 1:5,abend,called,3.2097216484005193e-41
1357,GEN 1:5,abend,the,0.04574617476024338
1358,GEN 1:5,abend,light,3.2097216484005193e-41
1359,GEN 1:5,abend,day,3.2097216484005193e-41
1360,GEN 1:5,abend,and,3.2097216484005193e-41
1361,GEN 1:5,abend,the,0.04574617476024338
1362,GEN 1:5,abend,darkness,3.2097216484005193e-41
1363,GEN 1:5,abend,he,3.2097216484005193e-41
1364,GEN 1:5,abend,called,3.2097216484005193e-41
1365,GEN 1:5,abend,night,3.2097216484005193e-41
1366,GEN 1:5,abend,and,3.2097216484005193e-41
1367,GEN 1:5,abend,the,0.04574617476024338
1368,GEN 1:5,abend,evening,4.182222972309775e-16
1369,GEN 1:5,abend,and,3.2097216484005193e-41
1370,GEN 1:5,abend,the,0.04574617476024338
1371,GEN 1:5,abend,morning,3.2097216484005193e-41
1372,GEN 1:5,abend,were,3.2097216484005193e-41
1373,GEN 1:5,abend,the,0.04574617476024338
1374,GEN 1:5,abend,first,3.2097216484005193e-41
1375,GEN 1:5,abend,day,3.2097216484005193e-41
1376,GEN 1:5,und,and,0.46856703561196517
1377,GEN 1:5,und,god,0.06149595236501601
1378,GEN 1:5,und,called,4.117891700834016e-35
1379,GEN 1:5,und,the,0.14610905196998894
1380,GEN 1:5,und,light,2.9013460455760736e-45
1381,GEN 1:5,und,day,1.2682192144647973e-44
1382,GEN 1:5,und,and,0.46856703561196517
1383,GEN 1:5,und,the,0.14610905196998894
1384,GEN 1:5,und,darkness,0.035054326826131216
1385,GEN 1:5,und,he,2.3775972047277766e-41
1386,GEN 1:5,und,called,4.117891700834016e-35
1387,GEN 1:5,und,night,2.3775972047277766e-41
1388,GEN 1:5,und,and,0.46856703561196517
1389,GEN 1:5,und,the,0.14610905196998894
1390,GEN 1:5,und,evening,2.3775972047277766e-41
1391,GEN 1:5,und,and,0.46856703561196517
1392,GEN 1:5,und,the,0.14610905196998894
1393,GEN 1:5,und,morning,2.3775972047277766e-41
1394,GEN 1:5,und,were,2.3775972047277766e-41
1395,GEN 1:5,und,the,0.14610905196998894
1396,GEN 1:5,und,first,3.0258102895763997e-44
1397,GEN 1:5,und,day,1.2682192144647973e-44
1398,GEN 1:5,morgen,and,1.283345442646782e-44
1399,GEN 1:5,morgen,god,1.283345442646782e-44
1400,GEN 1:5,morgen,called,1.283345442646782e-44
1401,GEN 1:5,morgen,the,0.04574622903481879
1402,GEN 1:5,morgen,light,1.283345442646782e-44
1403,GEN 1:5,morgen,day,1.283345442646782e-44
1404,GEN 1:5,morgen,and,1.283345442646782e-44
1405,GEN 1:5,morgen,the,0.04574622903481879
1406,GEN 1:5,morgen,darkness,1.283345442646782e-44
1407,GEN 1:5,morgen,he,2.3775972047277766e-41
1408,GEN 1:5,morgen,called,1.283345442646782e-44
1409,GEN 1:5,morgen,night,2.3775972047277766e-41
1410,GEN 1:5,morgen,and,1.283345442646782e-44
1411,GEN 1:5,morgen,the,0.04574622903481879
1412,GEN 1:5,morgen,evening,2.3775972047277766e-41
1413,GEN 1:5,morgen,and,1.283345442646782e-44
1414,GEN 1:5,morgen,the,0.04574622903481879
1415,GEN 1:5,morgen,morning,0.34498049464585956
1416,GEN 1:5,morgen,were,0.34498049464585956
1417,GEN 1:5,morgen,the,0.04574622903481879
1418,GEN 1:5,morgen,first,3.0258102895763997e-44
1419,GEN 1:5,morgen,day,1.283345442646782e-44
1420,GEN 1:5,der,and,3.281363220917859e-45
1421,GEN 1:5,der,god,4.967283679763376e-45
1422,GEN 1:5,der,called,1.2801823742297671e-44
1423,GEN 1:5,der,the,0.5841401280850187
1424,GEN 1:5,der,light,3.281363220917859e-45
1425,GEN 1:5,der,day,1.2682192144647973e-44
1426,GEN 1:5,der,and,3.281363220917859e-45
1427,GEN 1:5,der,the,0.5841401280850187
1428,GEN 1:5,der,darkness,1.140359289417608e-44
1429,GEN 1:5,der,he,2.3775972047277766e-41
1430,GEN 1:5,der,called,1.2801823742297671e-44
1431,GEN 1:5,der,night,2.3775972047277766e-41
1432,GEN 1:5,der,and,3.281363220917859e-45
1433,GEN 1:5,der,the,0.5841401280850187
1434,GEN 1:5,der,evening,2.3775972047277766e-41
1435,GEN 1:5,der,and,3.281363220917859e-45
1436,GEN 1:5,der,the,0.5841401280850187
1437,GEN 1:5,der,morning,2.3775972047277766e-41
1438,GEN 1:5,der,were,2.3775972047277766e-41
1439,GEN 1:5,der,the,0.5841401280850187
1440,GEN 1:5,der,first,3.0258102895763997e-44
1441,GEN 1:5,der,day,1.2682192144647973e-44
1442,GEN 1:5,erste,and,3.1093884419981067e-44
1443,GEN 1:5,erste,god,3.1093884419981067e-44
1444,GEN 1:5,erste,called,3.1093884419981067e-44
1445,GEN 1:5,erste,the,3.1093884419981067e-44
1446,GEN 1:5,erste,light,3.1093884419981067e-44
1447,GEN 1:5,erste,day,3.1093884419981067e-44
1448,GEN 1:5,erste,and,3.1093884419981067e-44
1449,GEN 1:5,erste,the,3.1093884419981067e-44
1450,GEN 1:5,erste,darkness,3.1093884419981067e-44
1451,GEN 1:5,erste,he,2.3775972047277766e-41
1452,GEN 1:5,erste,called,3.1093884419981067e-44
1453,GEN 1:5,erste,night,2.3775972047277766e-41
1454,GEN 1:5,erste,and,3.1093884419981067e-44
1455,GEN 1:5,erste,the,3.1093884419981067e-44
1456,GEN 1:5,erste,evening,2.3775972047277766e-41
1457,GEN 1:5,erste,and,3.1093884419981067e-44
1458,GEN 1:5,erste,the,3.1093884419981067e-44
1459,GEN 1:5,erste,morning,2.3775972047277766e-41
1460,GEN 1:5,erste,were,2.3775972047277766e-41
1461,GEN 1:5,erste,the,3.1093884419981067e-44
1462,GEN 1:5,erste,first,0.8358453827944569
1463,GEN 1:5,erste,day,3.1093884419981067e-44
1464,GEN 1:5,tag,and,1.2795131361631106e-44
1465,GEN 1:5,tag,god,1.2795131361631106e-44
1466,GEN 1:5,tag,called,1.2801823742297671e-44
1467,GEN 1:5,tag,the,4.277440231936945e-30
1468,GEN 1:5,tag,light,1.2795131361631106e-44
1469,GEN 1:5,tag,day,0.9257426073880187
1470,GEN 1:5,tag,and,1.2795131361631106e-44
1471,GEN 1:5,tag,the,4.277440231936945e-30
1472,GEN 1:5,tag,darkness,1.2795131361631106e-44
1473,GEN 1:5,tag,he,2.3775972047277766e-41
1474,GEN 1:5,tag,called,1.2801823742297671e-44
1475,GEN 1:5,tag,night,2.3775972047277766e-41
1476,GEN 1:5,tag,and,1.2795131361631106e-44
1477,GEN 1:5,tag,the,4.277440231936945e-30
1478,GEN 1:5,tag,evening,2.3775972047277766e-41
1479,GEN 1:5,tag,and,1.2795131361631106e-44
1480,GEN 1:5,tag,the,4.277440231936945e-30
1481,GEN 1:5,tag,morning,2.3775972047277766e-41
1482,GEN 1:5,tag,were,2.3775972047277766e-41
1483,GEN 1:5,tag,the,4.277440231936945e-30
1484,GEN 1:5,tag,first,3.0258102895763997e-44
1485,GEN 1:5,tag,day,0.9257426073880187
