,source,target,co-occurrence_count,translation_score
6139,la,sea,3,4.415276409097319e-45
6140,la,second,2,6.229315393988844e-45
6141,la,send,36,4.1887272218464746e-46
6142,la,sending,7,1.9012800747623615e-45
6143,la,september,2,2.2353993209987428e-45
6144,la,seven,34,0.0013645751967891115
6145,la,seventh,2,7.324466852846692e-45
6146,la,should,33,3.8889335480129984e-46
6147,la,shower,5,2.060606729771459e-45
6148,la,sign,3,2.3866473771040324e-38
6149,la,single,6,2.735189493585275e-46
6150,la,six,37,0.005533062502965847
6151,la,sixteenth,2,1.2319014058249635e-44
6152,la,station,4,3.128662185539138e-21
6153,la,suitcase,3,2.5263324154747017e-45
6154,la,suitcases,4,1.4251993170526662e-45
6155,la,sunday,1,1.0104451548449361e-44
6156,la,taxes,2,2.4175309880722277e-45
6157,la,taxi,12,2.63673493281538e-46
6158,la,telephone,21,4.300705250729813e-46
6159,la,ten,5,1.660859079885869e-45
6160,la,tena,1,3.1093884419981067e-44
6161,la,teresa,1,1.1580531188281245e-44
6162,la,that,28,6.338056829032724e-46
6163,la,the,416,0.6644185073551743
6164,la,there,42,4.276199472208499e-46
6165,la,think,28,5.5876779213030036e-46
6166,la,third,1,3.1094100364710057e-44
6167,la,thirteenth,1,1.2248831178135886e-44
6168,la,three,54,0.000926459772652403
6169,la,thursday,4,3.1096175983313444e-45
6170,la,to,216,0.18646566659784447
6171,la,today,12,6.7384040809565805e-46
6172,la,tomorrow,15,3.659745059613644e-46
6173,la,tonight,1,1.769485183743896e-45
6174,la,too,9,0.006358021433634057
6175,la,town,4,1.211081213808915e-44
6176,la,travel,9,9.117281503709282e-46
6177,la,tuesday,1,1.2534411263788804e-44
6178,la,tv,22,3.739315663304424e-46
6179,la,twelve,5,2.4499511766381346e-45
6180,la,twentyeighth,1,5.851782882384386e-45
6181,la,twentyninth,1,2.3775972047277766e-41
6182,la,twentyseventh,1,7.137440084340967e-45
6183,la,two,45,0.0048164289019148225
6184,la,up,30,0.015750645778458344
6185,la,us,108,0.23708964964665588
6186,la,very,11,1.5691899731185927e-05
6187,la,view,21,4.373589942479596e-20
6188,la,vilanova,3,1.238999480082336e-44
6189,la,virginia,1,1.231901313273698e-44
6190,la,wake,15,3.637555705982595e-46
6191,la,waking,1,2.623858437229487e-45
6192,la,want,21,2.3163824076524544e-46
6193,la,was,11,1.6155993278884646e-45
6194,la,water,2,2.253281463228307e-45
6195,la,we,38,1.7929001979006094e-46
6196,la,will,2,1.271681027619374e-44
6197,la,with,32,2.6032438552702846e-46
6198,la,would,51,2.5179077222135894e-46
6199,la,you,194,1.954510325343409e-07
6200,las,a,39,0.009206727086662257
6201,las,afternoon,8,1.3412327237881147e-45
6202,las,air,4,6.9243695152777865e-46
6203,las,am,8,9.53167668348631e-46
6204,las,and,1,3.645119017172811e-46
6205,las,april,3,3.427365819411988e-45
6206,las,are,12,6.288101222164103e-46
6207,las,at,100,0.5547562836035168
6208,las,bags,10,0.08576005694185017
6209,las,bus,2,1.1268809468790464e-45
6210,las,can,20,2.5483573428969107e-46
6211,las,car,3,1.629086144911985e-45
6212,las,carry,2,0.04970273975144735
6213,las,conditioning,4,0.00033001318655444874
6214,las,could,27,1.856703469124879e-46
6215,las,do,1,4.526491653713272e-46
6216,las,down,1,1.4082235248802998e-45
6217,las,eight,10,8.242162710218587e-46
6218,las,eighteenth,1,3.1528524024911797e-44
6219,las,eleven,9,0.00046397092635235823
6220,las,eleventh,1,1.2534411263788804e-44
6221,las,evening,9,1.2437197142273081e-45
6222,las,fifteenth,1,3.1093884419981067e-44
6223,las,first,1,5.565417291102543e-45
6224,las,five,7,1.049046556032228e-45
6225,las,four,12,5.139737706335172e-46
6226,las,fourth,1,1.2534411263788804e-44
6227,las,friday,4,2.980209601099191e-45
6228,las,give,19,0.000633003297051947
6229,las,giving,4,1.727989124657852e-25
6230,las,half,25,0.12217953356700315
6231,las,have,1,1.856703469124879e-46
6232,las,hot,1,1.595803136031546e-45
6233,las,i,38,1.856703469124879e-46
6234,las,in,43,0.020498401596629735
6235,las,is,7,3.830833502197984e-46
6236,las,keys,24,0.3074439709714839
6237,las,leave,24,4.3415706916132615e-46
6238,las,leaving,19,6.012475026821991e-46
6239,las,like,10,3.866457417319676e-46
6240,las,march,1,8.120740317547507e-45
6241,las,may,1,9.31081823906915e-45
6242,las,me,34,0.026826480082875134
6243,las,mind,12,3.516293839625817e-46
6244,las,minibar,1,2.452785011153815e-45
6245,las,monday,1,5.586639704879602e-45
6246,las,morning,17,7.300869604167769e-46
6247,las,my,4,2.5319907625684134e-46
6248,las,nine,18,2.2664815723058635e-41
6249,las,nineteenth,1,1.582207217423965e-44
6250,las,number,14,2.220421612178554e-46
6251,las,oclock,15,5.760061441859371e-45
6252,las,october,1,3.0258102895763997e-44
6253,las,oh,5,1.0324176494720984e-45
6254,las,on,21,4.14085721533463e-46
6255,las,one,7,3.868819002066949e-46
6256,las,our,4,3.2629495127766764e-46
6257,las,past,40,0.011403165092227954
6258,las,please,54,0.002029081052931074
6259,las,put,2,2.743073167208074e-45
6260,las,quarter,34,0.050273947233273074
6261,las,reception,1,3.882471114230692e-45
6262,las,room,26,1.856703469124879e-46
6263,las,rooms,9,0.03128994221648943
6264,las,safe,1,5.830385062666327e-45
6265,las,second,1,6.229315393988844e-45
6266,las,send,7,1.6746756095373514e-39
6267,las,sending,2,1.9012800747623615e-45
6268,las,september,4,2.2353993209987428e-45
6269,las,seven,7,6.664927032686853e-46
6270,las,seventh,1,7.324466852846692e-45
6271,las,should,19,3.8889335480129984e-46
6272,las,six,18,8.573382578156996e-46
6273,las,sixteenth,2,1.2319014058249635e-44
6274,las,station,2,5.748473694281973e-45
6275,las,suitcases,3,0.10515588187455771
6276,las,sunday,1,1.0104451548449361e-44
6277,las,taxi,1,2.6367349328153796e-46
6278,las,telephone,1,4.300705250729813e-46
6279,las,ten,11,1.7283192812518306e-45
6280,las,the,111,0.12693110447503322
6281,las,there,8,4.276199472208499e-46
6282,las,third,1,3.1094100364710057e-44
6283,las,thirteenth,2,1.2248831178135886e-44
6284,las,thirtieth,1,1.427180477430739e-44
6285,las,three,14,3.765249691086533e-46
6286,las,thursday,3,3.1096175983313444e-45
6287,las,to,69,0.00913727096158727
6288,las,today,9,6.7384040809565805e-46
6289,las,tomorrow,36,0.05164372735085715
6290,las,travel,5,9.117716330343893e-46
6291,las,tv,2,3.739315663304424e-46
6292,las,twelve,8,0.04482718474745295
6293,las,twentyeighth,1,5.851782882384386e-45
6294,las,twentyninth,1,2.3775972047277766e-41
6295,las,twentyseventh,2,7.137440084340967e-45
6296,las,twentysixth,1,3.1528526230094373e-44
6297,las,two,15,4.2953901567846784e-46
6298,las,up,59,0.15853604840517904
6299,las,us,46,0.08801117460967908
6300,las,wake,51,0.0026458122054406424
6301,las,waking,6,2.623858437229487e-45
6302,las,want,7,2.3163824076524544e-46
6303,las,water,1,2.253281463228307e-45
6304,las,we,22,1.856703469124879e-46
6305,las,would,22,2.5179077222135894e-46
6306,las,you,76,2.3429367515011878e-07
6307,le,a,21,4.383122927319839e-46
6308,le,and,1,4.383122927319839e-46
6309,le,another,2,4.1517144400728895e-45
6310,le,at,4,4.383122927319839e-46
6311,le,bags,6,6.487252899769585e-46
6312,le,bath,1,1.285635162215642e-45
6313,le,bus,3,1.1268809468790464e-45
6314,le,changing,3,2.0082547045240626e-45
6315,le,double,2,4.383122927319839e-46
6316,le,down,1,1.4082235248802998e-45
6317,le,eight,1,8.197865255421699e-46
6318,le,five,1,1.049046556032228e-45
6319,le,giving,6,1.533732481845172e-45
6320,le,key,4,4.383122927319839e-46
6321,le,keys,2,4.797137804591117e-46
6322,le,look,3,4.173624320881163e-45
6323,le,luggage,4,4.383122927319839e-46
6324,le,me,9,4.383122927319839e-46
6325,le,mind,34,0.16207911916722437
6326,le,moving,1,1.476468471006777e-44
6327,le,my,7,4.383122927319839e-46
6328,le,number,2,4.383122927319839e-46
6329,le,on,2,4.383122927319839e-46
6330,le,our,9,4.383122927319839e-46
6331,le,past,1,4.383122927319839e-46
6332,le,please,14,4.383122927319839e-46
6333,le,putting,2,1.3742161366223358e-44
6334,le,quarter,1,4.383122927319839e-46
6335,le,quiet,1,4.383122927319839e-46
6336,le,quieter,1,1.6764692852776978e-45
6337,le,reception,1,3.882471114230692e-45
6338,le,room,27,4.383122927319839e-46
6339,le,sending,9,1.5258547317207208e-16
6340,le,showing,9,0.06488789163245169
6341,le,station,1,5.748473694281973e-45
6342,le,suitcases,1,1.4251993170526662e-45
6343,le,taking,3,3.047992001303308e-45
6344,le,taxi,1,4.383122927319839e-46
6345,le,telephone,2,4.383122927319839e-46
6346,le,the,18,4.383122927319839e-46
6347,le,three,4,4.383122927319839e-46
6348,le,to,16,4.383122927319839e-46
6349,le,travel,4,9.117281503709282e-46
6350,le,tv,3,4.383122927319839e-46
6351,le,two,1,4.383122927319839e-46
6352,le,up,3,4.383122927319839e-46
6353,le,us,11,4.383122927319839e-46
6354,le,waking,1,2.623858437229487e-45
6355,le,with,5,4.383122927319839e-46
6356,le,would,34,0.6102283183095252
6357,le,you,34,0.23120704522635074
6358,les,a,2,8.873417803325788e-46
6359,les,at,6,8.873417803325788e-46
6360,les,down,1,1.4082235248802998e-45
6361,les,five,1,1.049046556032228e-45
6362,les,four,3,8.873417803325788e-46
6363,les,giving,7,0.00463047096612014
6364,les,half,4,8.873417803325788e-46
6365,les,key,5,8.873417803325788e-46
6366,les,keys,2,8.873417803325788e-46
6367,les,luggage,4,8.873417803325788e-46
6368,les,me,6,8.873417803325788e-46
6369,les,mind,17,0.1041784107329855
6370,les,my,3,8.873417803325788e-46
6371,les,nine,2,8.873417803325788e-46
6372,les,number,3,8.873417803325788e-46
6373,les,oh,2,1.0324176494720984e-45
6374,les,one,2,8.873417803325788e-46
6375,les,our,3,8.873417803325788e-46
6376,les,past,5,8.873417803325788e-46
6377,les,please,8,8.873417803325788e-46
6378,les,quarter,2,8.873417803325788e-46
6379,les,room,11,8.873417803325788e-46
6380,les,sending,4,1.9012800747623615e-45
6381,les,ten,1,1.660859079885869e-45
6382,les,the,13,8.873417803325787e-46
6383,les,three,2,8.873417803325788e-46
6384,les,to,12,8.873417803325788e-46
6385,les,tomorrow,2,8.873417803325788e-46
6386,les,two,2,8.873417803325788e-46
6387,les,up,8,8.873417803325788e-46
6388,les,us,7,8.873417803325788e-46
6389,les,waking,6,0.1311079046827447
6390,les,would,17,0.609265841374257
6391,les,you,17,0.21562135807398491
6392,libre,a,35,0.0018800525813019169
6393,libre,air,3,6.9243695152777865e-46
6394,libre,and,4,5.1852017925176185e-46
6395,libre,available,29,0.6336060397384986
6396,libre,bath,1,1.285635162215642e-45
6397,libre,conditioning,3,9.083642174738253e-46
6398,libre,do,22,0.1402074569627057
6399,libre,double,5,5.1852017925176185e-46
6400,libre,have,22,0.23681651089576053
6401,libre,hot,1,1.595803136031546e-45
6402,libre,is,7,5.1852017925176185e-46
6403,libre,minibar,1,2.452785011153815e-45
6404,libre,quiet,8,5.1852017925176185e-46
6405,libre,room,29,0.014961531101795846
6406,libre,single,7,5.1852017925176185e-46
6407,libre,telephone,1,5.1852017925176185e-46
6408,libre,there,7,5.1852017925176185e-46
6409,libre,tv,3,5.185201792517619e-46
6410,libre,water,1,2.253281463228307e-45
6411,libre,with,4,5.1852017925176185e-46
6412,libre,you,22,0.06256350731802841
6413,libres,a,4,1.2541219692115055e-45
6414,libres,air,1,1.2541219692115055e-45
6415,libres,and,1,1.2541219692115055e-45
6416,libres,any,13,0.0881761678922639
6417,libres,are,3,1.2541219692115055e-45
6418,libres,available,13,0.6959321154910446
6419,libres,bath,1,1.285635162215642e-45
6420,libres,conditioning,1,1.2541219692115055e-45
6421,libres,do,10,1.2541219692115056e-45
6422,libres,double,3,1.2541219692115055e-45
6423,libres,have,10,1.2541219692115056e-45
6424,libres,quiet,6,1.2541219692115055e-45
6425,libres,rooms,13,0.18912710728327833
6426,libres,safe,1,5.830385062666327e-45
6427,libres,single,2,1.2541219692115055e-45
6428,libres,telephone,1,1.2541219692115055e-45
6429,libres,there,3,1.2541219692115055e-45
6430,libres,tv,1,1.2541219692115055e-45
6431,libres,with,3,1.25705609579003e-45
6432,libres,you,10,1.2541219692115056e-45
6433,lidia,a,1,3.197491242391738e-44
6434,lidia,booked,1,3.197491242391738e-44
6435,lidia,days,1,3.197491242391738e-44
6436,lidia,for,2,3.197491242391738e-44
6437,lidia,lidia,1,0.33891658196717217
6438,lidia,llorens,1,3.224965800659985e-44
6439,lidia,quiet,1,3.197491242391738e-44
6440,lidia,room,1,3.197491242391738e-44
6441,lidia,single,1,3.197491242391738e-44
6442,lidia,thirty,1,0.8595285990583458
6443,lidia,we,1,3.197491242391738e-44
6444,llama,a,3,0.12074767365126719
6445,llama,call,3,0.5138149581608128
6446,llama,could,3,4.318554777948667e-45
6447,llama,for,3,4.318554777948667e-45
6448,llama,me,2,4.318554777948667e-45
6449,llama,please,3,4.318554777948667e-45
6450,llama,taxi,3,0.17237930368946597
6451,llama,us,1,4.318554777948667e-45
6452,llama,you,3,4.318554777948667e-45
6453,llamar,a,8,0.14644862497078912
6454,llamar,call,9,0.5231832977016354
6455,llamar,can,1,1.3243595970094845e-45
6456,llamar,could,5,1.3243595970094845e-45
6457,llamar,for,10,1.3889166089158997e-05
6458,llamar,me,5,1.3243595970094845e-45
6459,llamar,my,1,1.3243595970094845e-45
6460,llamar,number,2,1.3243595970094845e-45
6461,llamar,one,1,1.3243595970094845e-45
6462,llamar,please,9,1.3243595970094843e-45
6463,llamar,room,2,1.3243595970094845e-45
6464,llamar,six,1,1.3243595970094845e-45
6465,llamar,taxi,9,0.247742440290858
6466,llamar,three,3,1.3243595970094843e-45
6467,llamar,us,3,1.3243595970094843e-45
6468,llamar,will,1,1.271681027619374e-44
6469,llamar,would,2,1.3243595970094845e-45
6470,llamar,you,9,1.8675909989974009e-06
6471,llamarme,a,5,0.11202295408376022
6472,llamarme,call,5,0.6202555771457929
6473,llamarme,can,1,2.914188149443921e-45
6474,llamarme,could,4,2.914188149443921e-45
6475,llamarme,for,6,2.914188149443921e-45
6476,llamarme,me,5,2.914188149443921e-45
6477,llamarme,nine,1,2.914188149443921e-45
6478,llamarme,number,1,2.914188149443921e-45
6479,llamarme,oh,1,2.914188149443921e-45
6480,llamarme,one,1,2.914188149443921e-45
6481,llamarme,please,5,2.914188149443921e-45
6482,llamarme,room,1,2.914188149443921e-45
6483,llamarme,taxi,5,0.08434162736679095
6484,llamarme,you,5,0.006548907726002813
6485,llamarnos,a,2,5.634496483875108e-45
6486,llamarnos,call,3,0.6552848910526914
6487,llamarnos,could,1,5.634496483875108e-45
6488,llamarnos,for,4,5.634496483875108e-45
6489,llamarnos,nine,1,5.634496483875108e-45
6490,llamarnos,number,1,5.634496483875108e-45
6491,llamarnos,our,1,5.634496483875108e-45
6492,llamarnos,please,3,5.634496483875108e-45
6493,llamarnos,room,1,5.634496483875108e-45
6494,llamarnos,six,1,5.634496483875108e-45
6495,llamarnos,taxi,3,3.219203577547669e-05
6496,llamarnos,three,1,5.634496483875108e-45
6497,llamarnos,us,3,5.634496483875108e-45
6498,llamarnos,would,2,5.634496483875108e-45
6499,llamarnos,you,3,0.16587905489186008
6500,llame,call,1,0.9535022840309331
6501,llame,my,1,3.547323518110569e-44
6502,llame,please,1,3.547323518110569e-44
6503,llame,taxi,1,3.547323518110569e-44
6504,llamo,emilio,1,1.2534411263788804e-44
6505,llamo,federico,1,1.2682192144647973e-44
6506,llamo,gregorio,1,1.2534411263788804e-44
6507,llamo,is,4,0.3345139312401648
6508,llamo,jesús,1,7.965204099632786e-45
6509,llamo,my,4,0.23172404738554597
6510,llamo,name,4,0.3345992995145305
6511,llamo,navarro,1,3.547088466787994e-44
6512,llamo,pitarch,1,3.547088466787994e-44
6513,llamo,rivera,1,3.547088466787994e-44
6514,llamo,viciano,1,1.2534411263788804e-44
6515,llave,can,14,2.5483573428969107e-46
6516,llave,could,13,2.3186590524542758e-46
6517,llave,eight,2,8.197865255421699e-46
6518,llave,five,5,1.049046556032228e-45
6519,llave,four,9,5.117968583606723e-46
6520,llave,give,49,0.05661908878048506
6521,llave,giving,9,2.1188016159606194e-45
6522,llave,i,8,2.3186590524542758e-46
6523,llave,key,58,0.6026268796244643
6524,llave,like,5,3.866457417319676e-46
6525,llave,me,24,0.012566882323784064
6526,llave,mind,9,3.504741943663165e-46
6527,llave,my,8,2.5319907625684134e-46
6528,llave,nine,8,4.685412988253177e-46
6529,llave,number,25,7.311058304191172e-37
6530,llave,oh,7,1.0324176494720984e-45
6531,llave,one,16,3.868819002066949e-46
6532,llave,our,3,3.2629495127766764e-46
6533,llave,please,35,1.6424704355936529e-44
6534,llave,room,58,0.0006378944643384537
6535,llave,seven,5,6.664927032686853e-46
6536,llave,six,4,5.4790860288133766e-46
6537,llave,the,80,0.0986653678178288
6538,llave,three,9,3.765249691086533e-46
6539,llave,to,69,0.20282874363975173
6540,llave,two,6,4.2953901567846784e-46
6541,llave,us,34,0.036655104942132796
6542,llave,want,6,2.3186590524542758e-46
6543,llave,we,3,2.3186590524542758e-46
6544,llave,would,14,2.5179077222135894e-46
6545,llave,you,47,4.286256929533217e-39
6546,llaves,can,4,5.469372623358017e-46
6547,llaves,could,5,5.469372623358017e-46
6548,llaves,eight,2,8.197865255421699e-46
6549,llaves,five,2,1.049046556032228e-45
6550,llaves,four,2,5.469372623358017e-46
6551,llaves,give,19,0.024943954200238892
6552,llaves,giving,4,1.5278192049441106e-45
6553,llaves,i,4,5.469372623358017e-46
6554,llaves,keys,24,0.6034141913707022
6555,llaves,like,3,5.469372623358017e-46
6556,llaves,me,8,0.0011714539828968256
6557,llaves,mind,4,5.469372623358017e-46
6558,llaves,my,1,5.469372623358017e-46
6559,llaves,nine,4,5.469372623358017e-46
6560,llaves,number,14,1.2763658358992924e-05
6561,llaves,oh,5,1.0324176494720984e-45
6562,llaves,one,7,5.469372623358016e-46
6563,llaves,our,2,5.469372623358017e-46
6564,llaves,please,16,5.469372623358017e-46
6565,llaves,room,24,7.4640029647024505e-06
6566,llaves,seven,2,6.664927032686853e-46
6567,llaves,six,5,5.4790860288133766e-46
6568,llaves,the,31,0.11473632765732765
6569,llaves,three,6,5.469372623358017e-46
6570,llaves,to,29,0.17370786290370688
6571,llaves,two,6,5.469372623358017e-46
6572,llaves,us,15,0.013296897005072273
6573,llaves,want,2,5.469372623358017e-46
6574,llaves,we,1,5.469372623358017e-46
6575,llaves,would,7,5.469372623358016e-46
6576,llaves,you,18,5.469372623358017e-46
6577,lleva,bags,2,5.5950667707742615e-45
6578,lleva,car,1,5.5950667707742615e-45
6579,lleva,carry,2,0.40457827510106786
6580,lleva,could,3,0.030489652423115216
6581,lleva,luggage,1,5.5950667707742615e-45
6582,lleva,my,1,5.5950667707742615e-45
6583,lleva,send,1,0.004029220224899453
6584,lleva,the,3,5.5950667707742615e-45
6585,lleva,to,1,5.5950667707742615e-45
6586,lleva,you,3,0.27293515705441096
6587,llevar,bags,5,1.9766750714579867e-45
6588,llevar,bus,3,1.976675071457987e-45
6589,llevar,can,4,1.9766750714579867e-45
6590,llevar,car,1,1.9766750714579867e-45
6591,llevar,carry,1,0.08859881168473135
6592,llevar,could,3,1.976675071457987e-45
6593,llevar,five,1,1.9766750714579867e-45
6594,llevar,luggage,6,1.976675071457987e-45
6595,llevar,mind,4,2.6144045613306686e-42
6596,llevar,my,2,1.9766750714579867e-45
6597,llevar,number,1,1.9766750714579867e-45
6598,llevar,our,7,2.5085971847639208e-30
6599,llevar,please,2,1.9766750714579867e-45
6600,llevar,reception,1,3.882471114230692e-45
6601,llevar,room,3,1.976675071457987e-45
6602,llevar,send,6,0.4754758446275213
6603,llevar,sending,4,0.31449503279299545
6604,llevar,station,1,5.748473694281973e-45
6605,llevar,taxi,1,1.9766750714579867e-45
6606,llevar,the,10,1.034103977946154e-25
6607,llevar,three,1,1.9766750714579867e-45
6608,llevar,to,10,1.9766750714579867e-45
6609,llevar,travel,2,1.9766750714579867e-45
6610,llevar,two,1,1.9766750714579867e-45
6611,llevar,would,4,1.9766750714579867e-45
6612,llevar,you,11,0.05467792902569519
6613,llevara,i,1,3.8799399660894716e-41
6614,llevara,like,1,3.8799399660894716e-41
6615,llevara,my,1,3.8799399660894716e-41
6616,llevara,number,1,3.8799399660894716e-41
6617,llevara,oh,1,3.8799399660894716e-41
6618,llevara,please,1,3.8799399660894716e-41
6619,llevara,room,1,3.8799399660894716e-41
6620,llevara,send,1,3.8799399660894716e-41
6621,llevara,seven,1,3.8799399660894716e-41
6622,llevara,suitcase,1,3.8799399660894716e-41
6623,llevara,three,1,3.8799399660894716e-41
6624,llevara,to,2,0.00396583638641519
6625,llevara,would,1,3.8799399660894716e-41
6626,llevara,you,1,3.8799399660894716e-41
6627,llevarme,bags,2,3.2176669206426695e-45
6628,llevarme,bus,2,3.2176669206426695e-45
6629,llevarme,can,2,3.2176669206426695e-45
6630,llevarme,car,1,3.2176669206426695e-45
6631,llevarme,carry,1,0.08593391320940964
6632,llevarme,could,3,3.2176669206426695e-45
6633,llevarme,luggage,1,3.2176669206426695e-45
6634,llevarme,mind,1,3.2176669206426695e-45
6635,llevarme,my,5,0.007987868291713293
6636,llevarme,number,1,3.2176669206426695e-45
6637,llevarme,please,1,3.2176669206426695e-45
6638,llevarme,room,2,3.2176669206426695e-45
6639,llevarme,send,4,0.4851838872338039
6640,llevarme,sending,1,2.797498409439396e-22
6641,llevarme,seven,1,3.2176669206426695e-45
6642,llevarme,suitcase,1,3.2176669206426695e-45
6643,llevarme,suitcases,2,3.2176669206426695e-45
6644,llevarme,the,5,3.2176669206426695e-45
6645,llevarme,three,1,3.2176669206426695e-45
6646,llevarme,to,5,3.2176669206426695e-45
6647,llevarme,travel,1,3.2176669206426695e-45
6648,llevarme,two,1,3.2176669206426695e-45
6649,llevarme,would,1,3.2176669206426695e-45
6650,llevarme,you,6,0.25870792426097305
6651,llevarnos,bags,1,3.69922662209884e-45
6652,llevarnos,bus,1,3.69922662209884e-45
6653,llevarnos,can,1,3.69922662209884e-45
6654,llevarnos,could,2,3.69922662209884e-45
6655,llevarnos,eight,1,3.69922662209884e-45
6656,llevarnos,luggage,2,3.69922662209884e-45
6657,llevarnos,mind,2,3.69922662209884e-45
6658,llevarnos,nine,1,3.69922662209884e-45
6659,llevarnos,number,1,3.69922662209884e-45
6660,llevarnos,one,1,3.69922662209884e-45
6661,llevarnos,our,4,3.986364970763415e-07
6662,llevarnos,please,1,3.69922662209884e-45
6663,llevarnos,reception,1,3.882471114230692e-45
6664,llevarnos,room,1,3.69922662209884e-45
6665,llevarnos,send,3,0.32229232960257814
6666,llevarnos,sending,2,0.21491555185694317
6667,llevarnos,station,1,5.748473694281973e-45
6668,llevarnos,suitcases,2,3.69922662209884e-45
6669,llevarnos,taxi,1,3.69922662209884e-45
6670,llevarnos,the,4,3.69922662209884e-45
6671,llevarnos,to,5,3.69922662209884e-45
6672,llevarnos,travel,1,3.69922662209884e-45
6673,llevarnos,would,2,3.69922662209884e-45
6674,llevarnos,you,5,0.2646470050378918
6675,llevase,bags,1,7.143959185990954e-40
6676,llevase,i,1,7.143959185990954e-40
6677,llevase,like,1,0.010393556933534168
6678,llevase,my,2,7.143959185990954e-40
6679,llevase,please,1,7.143959185990954e-40
6680,llevase,room,1,7.143959185990954e-40
6681,llevase,send,1,7.143959185990954e-40
6682,llevase,to,2,7.143959185990954e-40
6683,llevase,would,1,7.143959185990954e-40
6684,llevase,you,1,7.143959185990954e-40
6685,llevasen,bag,1,6.813989382420939e-41
6686,llevasen,eight,1,6.813989382420939e-41
6687,llevasen,i,1,6.813989382420939e-41
6688,llevasen,like,1,6.813989382420939e-41
6689,llevasen,my,1,6.813989382420939e-41
6690,llevasen,number,1,6.813989382420939e-41
6691,llevasen,oh,1,6.813989382420939e-41
6692,llevasen,room,1,6.813989382420939e-41
6693,llevasen,send,1,6.813989382420939e-41
6694,llevasen,three,1,6.813989382420939e-41
6695,llevasen,to,2,0.00396583638641519
6696,llevasen,would,1,6.813989382420939e-41
6697,llevasen,you,1,6.813989382420939e-41
6698,lleve,bag,1,2.5053057399789918e-45
6699,lleve,bags,2,2.5053057399789918e-45
6700,lleve,carry,2,0.24269886106024433
6701,lleve,four,1,2.5053057399789918e-45
6702,lleve,i,3,2.5053057399789918e-45
6703,lleve,luggage,6,2.5053057399789918e-45
6704,lleve,my,8,0.0028570189395456967
6705,lleve,number,2,2.5053057399789918e-45
6706,lleve,one,1,2.5053057399789918e-45
6707,lleve,our,3,2.5053057399789918e-45
6708,lleve,please,5,2.5053057399789915e-45
6709,lleve,room,6,2.5053057399789918e-45
6710,lleve,send,7,0.7019494263752144
6711,lleve,seven,1,2.5053057399789918e-45
6712,lleve,six,1,2.5053057399789918e-45
6713,lleve,station,1,5.748473694281973e-45
6714,lleve,the,3,2.5053057399789918e-45
6715,lleve,three,2,2.5053057399789918e-45
6716,lleve,to,10,8.360992786145789e-10
6717,lleve,travel,2,2.5053057399789918e-45
6718,lleve,want,3,2.5053057399789918e-45
6719,lleve,you,3,2.5053057399789918e-45
6720,lleven,bag,1,6.240644755657915e-45
6721,lleven,bags,1,6.240644755657915e-45
6722,lleven,five,1,6.240644755657915e-45
6723,lleven,luggage,1,6.240644755657915e-45
6724,lleven,my,1,6.240644755657915e-45
6725,lleven,nine,2,6.240644755657915e-45
6726,lleven,number,3,6.240644755657915e-45
6727,lleven,oh,1,6.240644755657915e-45
6728,lleven,our,4,4.6817609112778343e-11
6729,lleven,please,4,6.240644755657915e-45
6730,lleven,room,4,6.240644755657915e-45
6731,lleven,send,4,0.9413515379432497
6732,lleven,seven,1,6.240644755657915e-45
6733,lleven,six,1,6.240644755657915e-45
6734,lleven,suitcases,1,6.240644755657915e-45
6735,lleven,to,5,7.653969195223498e-44
6736,lleven,travel,1,6.240644755657915e-45
6737,lleven,two,3,6.240644755657915e-45
6738,lleven,want,1,6.240644755657915e-45
6739,lleven,we,1,6.240644755657915e-45
6740,lleven,you,1,6.240644755657915e-45
6741,llopis,a,1,3.2904817954559704e-44
6742,llopis,booked,1,3.2904817954559704e-44
6743,llopis,for,1,3.2904817954559704e-44
6744,llopis,have,1,3.2904817954559704e-44
6745,llopis,llopis,1,0.8845257088991186
6746,llopis,luis,1,3.2904817954559704e-44
6747,llopis,room,1,3.2904817954559704e-44
6748,llopis,single,1,3.2904817954559704e-44
6749,llopis,we,1,3.2904817954559704e-44
6750,llorens,a,1,1.298832275729537e-44
6751,llorens,booked,1,1.298832275729537e-44
6752,llorens,days,1,1.298832275729537e-44
6753,llorens,for,2,1.298832275729537e-44
6754,llorens,lidia,1,0.3491435634189625
6755,llorens,llorens,1,0.3491435634189625
6756,llorens,quiet,1,1.298832275729537e-44
6757,llorens,room,1,1.298832275729537e-44
6758,llorens,single,1,1.298832275729537e-44
6759,llorens,thirty,1,1.54658685774318e-41
6760,llorens,we,1,1.298832275729537e-44
6761,llámeme,call,2,0.37309272840059216
6762,llámeme,could,2,0.20473430219338454
6763,llámeme,for,2,5.157888614457772e-45
6764,llámeme,me,2,5.157888614457772e-45
6765,llámeme,my,2,3.681432044337738e-10
6766,llámeme,please,2,5.157888614457772e-45
6767,llámeme,taxi,2,5.157888614457772e-45
6768,llámeme,you,2,0.18372866348023234
6769,llámenos,a,1,5.995514852169902e-45
6770,llámenos,call,2,0.4336756176172509
6771,llámenos,could,2,0.25313399054748875
6772,llámenos,eight,1,5.995514852169902e-45
6773,llámenos,for,3,5.995514852169902e-45
6774,llámenos,number,1,5.995514852169902e-45
6775,llámenos,our,1,5.995514852169902e-45
6776,llámenos,please,2,5.995514852169902e-45
