vref,alignment_score,co-occurrence_count,translation_score,alignment_count,avg_aligned,jac_sim,match_counts,encoding_dist,total_score
ACT 27:20,0.0581,641.0,0.4946,246.6,0.711,0.2905,380.8,0.6331742658641358,0.366034439970343
ACT 27:21,0.0678,1063.0,0.4734,569.5,0.669,0.3328,601.0,0.5624219693782601,0.3765000061744417
ACT 27:22,0.1024,1899.0,0.3772,987.0,0.7534,0.2651,970.0,0.7035548304744992,0.34752720958639705
ACT 27:23,0.0687,2328.0,0.6807,1767.0,0.875,0.502,1288.0,0.3800141150100414,0.5181862166268804
ACT 27:24,0.1189,1092.0,0.6523,911.0,0.893,0.465,722.5,0.40776249232064676,0.5152217185401183
ACT 27:25,0.10315,1223.0,0.337,392.0,0.662,0.262,682.5,0.7295847107669627,0.3154426031162496
ACT 27:26,0.0932,437.2,0.504,200.8,0.7246,0.3232,388.5,0.6475083737660258,0.3860524716878927
ACT 27:27,0.1024,1028.0,0.4084,766.0,0.7485,0.3696,650.5,0.6725190608744417,0.3731728563301488
ACT 27:28,0.1047,922.5,0.56,766.5,0.817,0.4497,511.0,0.5773263166625757,0.4480916522836639
ACT 27:29,0.11884,177.0,0.3337,33.8,0.5776,0.2438,100.56,0.8052475512088587,0.2840428276827639
ACT 27:30,0.1036,1207.0,0.579,1065.0,0.922,0.3647,667.0,0.6174359519591945,0.454105731872118
ACT 27:31,0.1112,1639.0,0.703,1415.0,0.9277,0.4485,925.0,0.38525385152932284,0.5316572919491658
ACT 27:32,0.2015,2246.0,0.5425,1762.0,0.8315,0.3892,1274.0,0.6903992870687551,0.4390192841130663
ACT 27:33,0.0752,914.0,0.4229,555.5,0.708,0.2834,486.0,0.6795673115548968,0.3455502360948615
ACT 27:34,0.09705,1037.0,0.499,868.5,0.7534,0.2786,579.5,0.6298997775524661,0.38468709814853647
ACT 27:35,0.118,1726.0,0.6465,1513.0,0.905,0.501,1017.0,0.34411019089227013,0.5322738579453506
ACT 27:36,0.1687,1370.0,0.4792,1184.0,0.7637,0.2908,844.5,0.7071100817084337,0.37999715786983074
ACT 27:37,0.1257,1585.0,0.4744,1251.0,0.762,0.293,901.0,0.7958391935990908,0.35751544210981206
ACT 27:38,0.1439,1187.0,0.589,1024.0,0.8037,0.4224,617.5,0.5145221286485694,0.4637240668968817
ACT 27:39,0.0792,949.5,0.405,678.0,0.743,0.2847,541.5,0.7000030132630527,0.34869186858375434
ACT 27:40,0.1027,1312.0,0.3848,1108.0,0.7007,0.4604,678.0,0.576112317061382,0.3903344431529062
ACT 27:41,0.1013,1257.0,0.4316,1052.0,0.7896,0.3682,673.5,0.6716878967930161,0.3885633286821872
ACT 27:42,0.1252,1450.0,0.3867,834.5,0.6606,0.2864,712.0,0.7556979271977665,0.3295600475209206
ACT 27:43,0.1268,789.0,0.5537,681.0,0.8247,0.354,435.8,0.5601240692336299,0.4394319326519301
ACT 27:44,0.138,1342.0,0.5737,1187.0,0.8345,0.3474,728.5,0.572392408323595,0.44507299939812545
ACT 28:1,0.11993,1481.0,0.4814,1182.0,0.7065,0.482,802.0,0.454604910001981,0.4423890804492283
ACT 28:2,0.0836,1252.0,0.4578,1076.0,0.6094,0.2808,693.0,0.7585305600031321,0.3231042132559304
ACT 28:3,0.09235,1292.0,0.453,1111.0,0.721,0.3926,730.5,0.5732039623898308,0.3971161675485421
ACT 28:4,0.05948,827.5,0.453,680.5,0.712,0.3147,527.0,0.639206653411641,0.36425389001176717
ACT 28:5,0.177,1233.0,0.4385,1014.0,0.7007,0.2377,618.5,0.6578826596396781,0.36417690921889684
ACT 28:6,0.06137,1319.0,0.4204,701.0,0.6606,0.3865,753.5,0.541093209113294,0.3748524221071902
ACT 28:7,0.1022,789.5,0.5586,671.5,0.817,0.356,437.8,0.52093216031858,0.43991746113276764
ACT 28:8,0.0915,1588.0,0.5215,1059.0,0.8267,0.4412,832.5,0.4601770742931808,0.45746628626647307
ACT 28:9,0.1295,2064.0,0.4668,1502.0,0.655,0.3237,1066.0,0.5861706347774674,0.3787508381501606
ACT 28:10,0.1711,1295.0,0.4116,956.5,0.709,0.2162,780.0,0.7640791911438611,0.3298795581686159
ACT 28:11,0.0818,1027.0,0.4763,620.5,0.775,0.445,509.5,0.5326215824905851,0.42632517941584036
ACT 28:12,0.0837,1469.0,0.3452,50.84,0.6274,0.4106,688.5,0.5770568501212112,0.35515801221085447
ACT 28:13,0.1279,750.5,0.4814,609.5,0.7744,0.4426,424.5,0.5564094551377278,0.43016695876961186
ACT 28:14,0.1382,1667.0,0.546,802.5,0.762,0.381,885.5,0.4706181247716123,0.44536312158522323
ACT 28:15,0.0762,1191.0,0.5645,930.0,0.728,0.5015,658.5,0.44113953736153594,0.45517309624408037
ACT 28:16,0.1388,937.5,0.5527,811.5,0.866,0.2803,521.5,0.5940362903205171,0.4298159223682095
ACT 28:17,0.0566,554.0,0.599,469.0,0.86,0.3206,339.8,0.5338879765221707,0.4390506862033442
ACT 28:18,0.0694,1532.0,0.387,264.0,0.6704,0.244,731.0,0.7101156304240556,0.3192149524415226
ACT 28:19,0.067,1045.0,0.5576,919.0,0.7866,0.3135,607.5,0.6362043033051205,0.3992302820594386
ACT 28:20,0.0967,1551.0,0.558,1342.0,0.8174,0.3733,859.0,0.57357184595203,0.4334819640767823
ACT 28:21,0.12115,1007.0,0.564,824.0,0.844,0.3433,601.0,0.5274186868553521,0.4458929464475895
ACT 28:22,0.0982,1189.0,0.4934,496.5,0.7256,0.3015,683.0,0.6312504677489056,0.3818686215842339
ACT 28:23,0.0758,1041.0,0.6216,886.5,0.8506,0.436,621.5,0.4868090986305501,0.4745858042360384
ACT 28:24,0.11316,3860.0,0.399,1551.0,0.604,0.3147,1834.0,0.6739124662987975,0.3396078659114735
ACT 28:25,0.0739,988.5,0.5454,636.0,0.72,0.4158,563.5,0.45052711298292825,0.4339051540849705
ACT 28:26,0.1103,1863.0,0.524,950.5,0.835,0.338,1025.0,0.4975246282818035,0.4402912138662528
ACT 28:27,0.06143,1217.0,0.584,1079.0,0.9023,0.4304,689.5,0.41441107226541174,0.4860974750821094
ACT 28:28,0.10736,1529.0,0.6523,1149.0,0.8413,0.392,983.5,0.516154113257328,0.4718275134286855
ACT 28:30,0.1978,1247.0,0.502,1000.0,0.779,0.328,812.0,0.6281389988275919,0.41584660990423555
ACT 28:31,0.2289,1718.0,0.694,1549.0,0.9614,0.6245,1013.5,0.2625433904468042,0.6088495407520406
ROM 1:1,0.11646,277.8,0.5283,235.8,0.8687,0.4065,248.9,0.4860552887848047,0.4601003787991283
ROM 1:2,0.2347,1693.0,0.732,1468.0,0.922,0.4333,970.0,0.45265871827813214,0.5453634476280621
ROM 1:3,0.1393,1375.0,0.6533,1153.0,0.9004,0.4175,743.5,0.47084204687744424,0.4989342732284105
ROM 1:4,0.1202,1031.0,0.7246,917.5,0.927,0.6104,645.0,0.33404749839972314,0.5734828641430056
ROM 1:5,0.1735,1517.0,0.7383,1284.0,0.8853,0.473,858.5,0.3535104986459823,0.551025135409315
ROM 1:6,0.2137,745.0,0.743,603.0,0.873,0.383,561.0,0.43748396549255875,0.5264290632492442
ROM 1:7,0.1486,1615.0,0.781,1421.0,0.927,0.648,988.5,0.2729637863099212,0.6068181863935426
ROM 1:8,0.1641,1301.0,0.632,941.0,0.851,0.5107,755.0,0.3701684114184895,0.5245960723159259
ROM 1:9,0.07336,1273.0,0.651,1078.0,0.902,0.4575,791.0,0.41173942500630656,0.506532007634629
ROM 1:10,0.103,1149.0,0.4854,977.0,0.809,0.2957,664.0,0.600583158902796,0.39930162360633975
ROM 1:11,0.1348,1617.0,0.5615,535.0,0.753,0.3694,853.5,0.5903519566731781,0.4268554108001237
ROM 1:12,0.1243,2284.0,0.5234,1609.0,0.6934,0.349,1222.0,0.5708134097049575,0.4042481443526811
ROM 1:13,0.08734,1326.0,0.5513,965.0,0.802,0.3293,734.0,0.5995229549529306,0.4171656667379844
ROM 1:14,0.09705,1070.0,0.711,945.0,0.8926,0.41,592.0,0.590152783677955,0.48635593729908644
ROM 1:15,0.1143,1818.0,0.554,1480.0,0.7944,0.38,1012.0,0.5367114472426662,0.4384852420590411
ROM 1:16,0.1172,1576.0,0.68,1328.0,0.8643,0.4807,901.5,0.4073769009364188,0.5188709224757805
ROM 1:17,0.0889,1515.0,0.651,1144.0,0.847,0.554,997.0,0.3933963763218176,0.519777699924039
ROM 1:18,0.1797,1615.0,0.679,1440.0,0.8994,0.5605,949.5,0.4194993686812472,0.5517242745882985
ROM 1:19,0.1671,1068.0,0.489,460.2,0.747,0.308,919.5,0.6558180580533017,0.3949032045632125
ROM 1:20,0.05576,1313.0,0.4482,1096.0,0.5747,0.513,720.5,0.5218938012194372,0.3910990736711353
ROM 1:21,0.0817,1647.0,0.4785,944.5,0.7163,0.4187,950.5,0.5085980267548156,0.4145260910008871
ROM 1:22,0.357,131.2,0.6143,65.0,0.7847,0.3076,110.25,0.9333318936801909,0.40941969299535114
ROM 1:23,0.1384,1651.0,0.6636,1471.0,0.9346,0.579,922.0,0.45927622216489983,0.5403817498289831
ROM 1:24,0.12164,1442.0,0.657,1223.0,0.9146,0.411,845.5,0.5297615582671492,0.4933868809660093
ROM 1:25,0.1647,1395.0,0.4006,1024.0,0.7905,0.3015,741.0,0.6573182131755196,0.3840547774624924
ROM 1:26,0.1414,1015.5,0.4492,857.0,0.7837,0.3308,602.5,0.6549633732015001,0.39504744065598635
ROM 1:27,0.06555,1092.0,0.2957,842.5,0.53,0.318,562.5,0.6781411524368783,0.29043210877158065
ROM 1:28,0.10736,1909.0,0.3823,871.0,0.6436,0.3252,1051.0,0.6646086215807361,0.34263743695161103
ROM 1:29,0.1257,77.6,0.6187,74.75,0.9536,0.4456,67.56,0.7005227519261641,0.47485773957638056
ROM 1:30,0.1938,7.89,0.596,7.777,0.8887,0.6323,7.11,0.5347832564958793,0.5288990050350217
ROM 1:31,0.3362,2.0,0.8105,2.0,1.0,0.8086,2.0,0.1412926645056528,0.7131437576840216
ROM 1:32,0.0664,1435.0,0.563,1263.0,0.8755,0.3928,847.5,0.5530856163568977,0.44893189648238024
ROM 2:1,0.1268,1238.0,0.5405,828.5,0.7417,0.3086,662.5,0.6442327150586845,0.40123166460718424
ROM 2:2,0.1672,1351.0,0.4229,996.5,0.6255,0.321,800.0,0.6054223945915163,0.36860614129961317
ROM 2:3,0.1305,1598.0,0.5454,1387.0,0.8066,0.372,931.0,0.548093687262241,0.44178904151819115
ROM 2:4,0.1637,1528.0,0.4932,1306.0,0.7485,0.447,860.0,0.5364760439544902,0.4397347745868605
ROM 2:5,0.10046,1717.0,0.6387,1487.0,0.8296,0.615,996.5,0.3594163474219976,0.5285580034829833
ROM 2:6,0.2764,540.5,0.6294,340.8,0.794,0.283,444.2,0.5466028311773135,0.4660173933937582
ROM 2:7,0.2225,831.0,0.5205,701.5,0.7715,0.4421,505.5,0.4327004980113692,0.47749238495621743
ROM 2:8,0.1475,2003.0,0.5396,1655.0,0.788,0.4248,1062.0,0.6232085037389645,0.4373955149359601
ROM 2:9,0.1608,1454.0,0.6045,1265.0,0.8022,0.3071,743.0,0.5737026136655661,0.4400165401000451
ROM 2:10,0.1388,1651.0,0.6494,1440.0,0.8965,0.4421,884.0,0.4010455726104285,0.5166224395049123
ROM 2:11,0.2349,1378.0,0.4407,520.0,0.7085,0.4106,1192.0,0.5629118241078314,0.4274865288014114
ROM 2:12,0.1256,1034.0,0.5903,889.5,0.8223,0.3164,608.5,0.6440331626093225,0.42730775619006306
ROM 2:13,0.1414,1426.0,0.6196,1267.0,0.893,0.4753,839.5,0.5223441669070529,0.4987438686438866
ROM 2:14,0.09717,1256.0,0.585,1082.0,0.834,0.3396,720.5,0.5777635949906469,0.4372471834559261
ROM 2:15,0.0964,1290.0,0.524,1141.0,0.7217,0.4011,714.5,0.5465428929351365,0.416216100734974
ROM 2:16,0.1301,1273.0,0.6885,975.0,0.8276,0.4722,741.5,0.4353684309914384,0.5063447891750917
ROM 2:17,0.1825,1504.0,0.6953,1306.0,0.837,0.626,965.5,0.3031478353372578,0.5723076300249121
ROM 2:18,0.1877,2192.0,0.6074,1934.0,0.9097,0.3506,1130.0,0.6540935940773666,0.45974715762832447
ROM 2:19,0.1742,1425.0,0.6743,1217.0,0.862,0.4792,751.0,0.5095663139625181,0.5109968465051457
ROM 2:20,0.1241,1813.0,0.7197,1605.0,0.934,0.548,975.0,0.45831524175300703,0.546449839157846
ROM 2:21,0.1226,1734.0,0.5874,476.8,0.844,0.471,907.5,0.41987086585619465,0.4946072119673884
ROM 2:22,0.1564,444.5,0.5747,299.0,0.8306,0.462,365.2,0.5903705473712572,0.46541392631749634
ROM 2:23,0.1556,1685.0,0.5894,1476.0,0.8804,0.491,964.5,0.46901908695279837,0.5020343864990431
ROM 2:24,0.09705,1560.0,0.7476,1342.0,0.913,0.4983,894.5,0.3800966698601409,0.54468555705933
ROM 2:25,0.10974,1296.0,0.5967,1090.0,0.8926,0.4255,751.5,0.572065877073037,0.4695002824382308
ROM 2:26,0.1892,1413.0,0.5605,1025.0,0.7593,0.3726,768.0,0.6116919754869863,0.4369971049171277
ROM 2:27,0.08484,1802.0,0.5317,1524.0,0.749,0.4392,944.5,0.5077938418543275,0.4357140018456572
ROM 2:28,0.1433,1711.0,0.7173,1485.0,0.904,0.4504,1003.0,0.4653208392282158,0.5243475168361796
ROM 2:29,0.0827,1523.0,0.5947,1348.0,0.852,0.43,888.5,0.5210080484963395,0.4649758847455643
ROM 3:1,0.1976,1462.0,0.5415,1293.0,0.8354,0.341,747.0,0.6029702742030917,0.4388188446362368
ROM 3:2,0.198,1204.0,0.4678,1046.0,0.737,0.3525,690.0,0.6498285147854238,0.40333962746032354
ROM 3:3,0.1271,1198.0,0.589,1040.0,0.8384,0.3582,688.5,0.5734170537639723,0.4488816092858574
ROM 3:4,0.0855,1454.0,0.552,784.5,0.7627,0.363,807.5,0.5186022591443769,0.42545228929177953
ROM 3:5,0.0726,932.5,0.566,819.0,0.8574,0.412,567.5,0.5745797241775464,0.4483712067679475
ROM 3:6,0.1998,1568.0,0.5513,1398.0,0.84,0.4429,835.0,0.4918695523260264,0.48314481079726257
ROM 3:7,0.11383,1071.0,0.594,815.0,0.8047,0.3904,653.0,0.5180494064900166,0.4543202958031532
ROM 3:8,0.0808,1441.0,0.475,718.0,0.711,0.292,812.5,0.5997839305703729,0.37479558724665407
ROM 3:9,0.1121,888.0,0.5654,785.0,0.9165,0.3655,577.5,0.5809155180562077,0.45090633881752684
ROM 3:10,0.2186,468.5,0.5273,356.0,0.8066,0.3655,378.2,0.5555601227841643,0.453085213896354
ROM 3:11,0.28,723.5,0.493,545.5,0.8027,0.2659,586.0,0.7072179229576289,0.4090566742271808
ROM 3:12,0.159,525.0,0.3572,408.0,0.7393,0.1938,415.8,0.8095153951344826,0.31494486423261175
ROM 3:13,0.1001,1037.0,0.6655,903.0,0.862,0.5483,519.0,0.4547602677774767,0.515223720727972
ROM 3:14,0.2343,1917.0,0.7295,1426.0,0.89,0.516,1124.0,0.4392553032959989,0.5579167305797075
ROM 3:15,0.1815,2268.0,0.586,417.8,0.68,0.4763,1088.0,0.49700048965811655,0.4577345581361611
ROM 3:16,0.4194,3408.0,0.6177,1654.0,0.686,0.3843,1774.0,0.598820785477021,0.48367955976518656
ROM 3:17,0.1931,1962.0,0.7207,1749.0,0.924,0.4795,1148.0,0.44339046734037896,0.5467512648917057
ROM 3:18,0.2162,1028.0,0.539,641.0,0.8125,0.3892,744.0,0.5303091732134718,0.46302854047571
ROM 3:19,0.09015,1544.0,0.627,1168.0,0.794,0.4417,862.5,0.4546323395992963,0.47295700182479206
ROM 3:20,0.1438,335.0,0.576,232.2,0.823,0.3623,256.8,0.5071055112593533,0.4564637382498929
ROM 3:21,0.1807,1858.0,0.74,1654.0,0.9272,0.5054,1045.0,0.40477983093135994,0.5598540107910049
ROM 3:22,0.1687,1467.0,0.672,1068.0,0.8164,0.5894,896.0,0.3786271107832552,0.5410135394358636
ROM 3:23,0.3018,2848.0,0.7393,2536.0,0.9434,0.6226,1599.0,0.3775349793682868,0.6122006387415778
ROM 3:24,0.255,1608.0,0.7173,1407.0,0.9365,0.5767,955.0,0.30708766698711404,0.6004732565512713
ROM 3:25,0.091,1129.0,0.53,945.5,0.7344,0.546,675.0,0.4320093443288706,0.4614534479619494
ROM 3:26,0.06775,1522.0,0.419,1217.0,0.6587,0.3787,882.5,0.6036242851079646,0.3641257105323197
ROM 3:27,0.1533,556.0,0.527,328.8,0.817,0.3655,393.2,0.5481166225047667,0.44154541480908877
ROM 3:28,0.1418,263.0,0.7266,234.0,0.9644,0.4775,213.6,0.42126828087561013,0.5489037745209124
ROM 3:29,0.12396,1491.0,0.7603,1333.0,0.9336,0.5522,832.0,0.3102349627368477,0.5759321117714076
ROM 3:30,0.1111,1818.0,0.632,1595.0,0.81,0.4478,1003.0,0.5229157725332353,0.4713079316986812
ROM 3:31,0.10297,1194.0,0.57,1048.0,0.855,0.335,617.5,0.6035524623782169,0.4305626386722191
ROM 4:1,0.1261,1218.0,0.7163,1076.0,0.927,0.5083,644.0,0.36664160705832033,0.5504459064615338
ROM 4:2,0.1425,525.5,0.551,448.5,0.857,0.4177,421.5,0.539273127263953,0.46483641330155034
ROM 4:3,0.1256,2306.0,0.703,1654.0,0.8096,0.557,1323.0,0.37249348553111333,0.5330602783642572
ROM 4:4,0.1693,1431.0,0.4443,1257.0,0.815,0.256,824.0,0.7176667831922803,0.3826723858607988
ROM 4:5,0.094,1440.0,0.6064,1100.0,0.8105,0.4155,831.0,0.5476508529234088,0.4547412607445074
ROM 4:6,0.1917,1044.0,0.661,930.0,0.9097,0.3882,587.0,0.49906280146281506,0.5048484956690529
ROM 4:7,0.1481,2686.0,0.5757,1201.0,0.7935,0.3623,1331.0,0.5985416162522866,0.4386617391482081
ROM 4:8,0.1588,399.0,0.5425,349.8,0.92,0.371,329.0,0.5752749966505804,0.46513890349315556
ROM 4:9,0.1087,1049.0,0.708,879.5,0.887,0.4644,623.5,0.45213387268911126,0.5174160875171885
ROM 4:10,0.2312,332.5,0.574,280.0,0.8384,0.3545,269.5,0.5923492891719297,0.46458421118917537
ROM 4:11,0.08813,1392.0,0.665,1156.0,0.8164,0.4775,790.0,0.4259313388692273,0.49595691774177797
ROM 4:12,0.10077,1693.0,0.6753,1478.0,0.845,0.56,971.0,0.42600839521499306,0.5226485436136558
ROM 4:13,0.07104,1086.0,0.744,935.5,0.915,0.5938,661.0,0.3580726140067994,0.5607381372765659
ROM 4:14,0.1702,2017.0,0.6494,1748.0,0.853,0.5283,1090.0,0.483196810742095,0.5184110809976149
ROM 4:15,0.1573,1371.0,0.5015,1177.0,0.7695,0.3633,789.5,0.6235550678590194,0.41438920648443883
ROM 4:16,0.08014,922.5,0.6436,755.0,0.8145,0.4312,582.0,0.45521385056593244,0.4768024114405352
ROM 4:17,0.0727,1404.0,0.639,1203.0,0.836,0.4014,818.0,0.4477602531934967,0.47396088784916407
ROM 4:18,0.068,655.5,0.573,345.2,0.7695,0.2957,465.2,0.5134255804983501,0.41732990827079064
ROM 4:19,0.08014,1315.0,0.427,1160.0,0.7437,0.4001,677.5,0.592350604073216,0.38982255924259357
ROM 4:20,0.1466,1352.0,0.594,1149.0,0.843,0.511,821.5,0.49861208560324677,0.49202198305101175
ROM 4:21,0.2014,1240.0,0.4924,1056.0,0.8325,0.2642,724.5,0.7547614227029986,0.39742505997694433
ROM 4:22,0.312,736.5,0.6606,528.5,0.86,0.348,542.0,0.5597000142595853,0.5035403954194088
ROM 4:23,0.1472,616.5,0.67,535.0,0.8916,0.3406,499.5,0.46288103836375727,0.4941519686900727
ROM 4:24,0.1261,1026.0,0.6655,896.5,0.8394,0.373,609.0,0.4915174560360794,0.47877622487753313
ROM 4:25,0.1918,1589.0,0.66,1166.0,0.813,0.365,961.5,0.5141803513237287,0.4827183398956636
ROM 5:1,0.1047,1291.0,0.666,485.2,0.8184,0.58,758.5,0.35545088041188644,0.5279339223893802
ROM 5:2,0.1598,1485.0,0.7217,1330.0,0.9175,0.4949,872.5,0.39898571781577946,0.5471731406381034
ROM 5:3,0.1809,2134.0,0.62,1159.0,0.8354,0.4082,1214.0,0.5328515969639778,0.4812748546488057
ROM 5:4,0.1473,2616.0,0.5244,429.2,0.698,0.45,1217.0,0.5207319020769252,0.4360001050314188
ROM 5:5,0.1218,1257.0,0.6655,865.5,0.9053,0.4485,705.5,0.4463626363045591,0.5093586333436719
ROM 5:6,0.1552,264.8,0.4824,193.2,0.65,0.3203,209.4,0.6071179753022037,0.3822569737603562
ROM 5:7,0.1444,1157.0,0.697,1005.0,0.7974,0.2983,595.5,0.6138983873869528,0.4466993593025998
ROM 5:8,0.175,1209.0,0.587,431.0,0.7935,0.382,698.5,0.5397049183101416,0.45838411652413863
ROM 5:9,0.0913,1124.0,0.639,984.0,0.901,0.4285,641.0,0.45425710354118987,0.4965803583477953
ROM 5:10,0.11475,1050.0,0.631,896.5,0.8726,0.471,642.0,0.4365757220146383,0.5042394750471944
ROM 5:11,0.1428,1612.0,0.7456,1447.0,0.945,0.5347,1013.0,0.3730464703109145,0.5671434416218895
ROM 5:12,0.1376,1322.0,0.5674,1096.0,0.8076,0.371,727.0,0.5180577111063337,0.4502990834548991
ROM 5:13,0.1433,786.0,0.6416,662.5,0.8945,0.501,622.0,0.47371065512725896,0.5179498670287292
ROM 5:14,0.06604,803.5,0.4917,670.5,0.7476,0.3242,438.5,0.6193718707870078,0.3853465198161474
ROM 5:15,0.0994,1248.0,0.6113,1078.0,0.8467,0.4524,763.0,0.4700403993746023,0.48361650449476323
ROM 5:16,0.0946,1375.0,0.5967,755.5,0.814,0.3152,745.5,0.647618453402774,0.4200526996161565
ROM 5:17,0.1328,1277.0,0.7007,1138.0,0.942,0.5303,751.0,0.39633711778873076,0.5529999180146925
ROM 5:18,0.1276,177.2,0.615,161.9,0.995,0.2756,139.6,0.6850602707857217,0.45173667764947206
ROM 5:19,0.1265,956.0,0.6436,837.5,0.9077,0.3474,507.2,0.567316212983886,0.4723698478733537
ROM 5:20,0.1477,1179.0,0.613,1032.0,0.8906,0.4207,651.0,0.6067354331647056,0.47127254463582635
ROM 5:21,0.1835,1094.0,0.662,439.0,0.85,0.542,636.5,0.3630168690952887,0.5427570141059913
ROM 6:1,0.1603,736.0,0.4905,155.0,0.809,0.3406,514.5,0.5850461836330633,0.42425233069045903
ROM 6:2,0.171,491.8,0.5645,338.2,0.766,0.279,375.0,0.4878473024106318,0.4365584197028051
ROM 6:3,0.1506,859.0,0.6343,567.5,0.797,0.47,645.0,0.39077155229645033,0.5016042594195272
ROM 6:4,0.12415,820.0,0.6797,720.0,0.906,0.4941,508.0,0.3845021172838023,0.5324960430097204
ROM 6:5,0.12225,1331.0,0.623,1147.0,0.804,0.4,782.0,0.5210837977459358,0.46455363538211003
ROM 6:6,0.0848,526.0,0.522,326.0,0.8857,0.2427,377.0,0.6873631684790318,0.394521992681251
ROM 6:7,0.1677,620.5,0.608,465.2,0.8906,0.3347,502.8,0.5542662339580562,0.4674036253950964
ROM 6:8,0.1925,501.8,0.649,439.5,0.914,0.3335,421.8,0.4980151185263965,0.49346813001416817
ROM 6:9,0.1067,388.2,0.6523,341.0,0.926,0.422,314.2,0.43475310771049497,0.5067512284988827
ROM 6:10,0.1287,1697.0,0.598,1462.0,0.843,0.421,1004.0,0.467169464107412,0.47902324584843886
ROM 6:11,0.1925,1290.0,0.5557,533.5,0.7617,0.4048,751.5,0.5152686354335126,0.45527544242672285
ROM 6:12,0.2169,2070.0,0.582,565.5,0.736,0.5195,1076.0,0.48467296976773383,0.49071761542029024
ROM 6:13,0.10486,1342.0,0.6343,1193.0,0.8945,0.4307,754.0,0.5257353018380303,0.4838458966424781
ROM 6:14,0.2385,737.0,0.669,594.5,0.8784,0.451,532.0,0.45567784932395217,0.5297283271723017
ROM 6:15,0.1674,332.2,0.519,280.2,0.8306,0.3206,278.5,0.5689207802545478,0.4351455080811941
ROM 6:16,0.1163,219.9,0.575,190.4,0.907,0.3735,183.0,0.47326947776849254,0.47393716362306143
ROM 6:17,0.09924,930.0,0.4382,771.0,0.8525,0.3076,567.0,0.5224554904145409,0.4133394910442835
ROM 6:18,0.2069,1497.0,0.478,459.5,0.769,0.4014,869.5,0.5943214145461975,0.4272477697467659
ROM 6:19,0.07605,1152.0,0.604,913.5,0.89,0.4417,638.0,0.47403727215451297,0.482452394236059
ROM 6:20,0.1584,643.0,0.4827,374.8,0.8467,0.3716,453.8,0.37068592316275273,0.46691628866441837
ROM 6:21,0.12146,1103.0,0.5005,852.0,0.7964,0.3225,616.0,0.6418227833703772,0.40202299036659167
ROM 6:22,0.1334,1080.0,0.641,933.5,0.9336,0.4192,630.0,0.5616387827207572,0.4893025298848383
ROM 6:23,0.1833,1309.0,0.719,1173.0,0.9224,0.6157,847.5,0.3030625184914181,0.5918511018495604
ROM 7:1,0.11224,951.0,0.4856,819.0,0.836,0.304,527.5,0.5477622565511394,0.417834873880126
ROM 7:2,0.1234,1117.0,0.672,982.0,0.9414,0.364,644.5,0.49427014293832766,0.4998977421910214
ROM 7:3,0.08136,879.0,0.5107,752.0,0.783,0.2676,517.0,0.6255342088333307,0.38862162324360705
ROM 7:4,0.0858,1001.0,0.6035,831.5,0.838,0.4192,598.0,0.44866846702771246,0.4720017251574503
ROM 7:5,0.1527,1080.0,0.5146,887.0,0.7764,0.363,621.5,0.5607350817780018,0.42955021369709656
ROM 7:6,0.1186,1370.0,0.568,1206.0,0.877,0.4404,808.0,0.4647082464993552,0.48234500538533726
ROM 7:7,0.07666,875.5,0.4565,760.5,0.821,0.3196,530.5,0.5677994162555615,0.4019100174939764
ROM 7:8,0.0851,1074.0,0.631,950.5,0.9434,0.3936,646.0,0.49033785383579886,0.4886503214213771
ROM 7:9,0.125,1268.0,0.5786,1066.0,0.903,0.3706,705.5,0.5288047932757475,0.4695604844981043
ROM 7:10,0.0693,2696.0,0.5044,1096.0,0.654,0.4487,1397.0,0.4647568423413485,0.4142797408402096
ROM 7:11,0.1481,2060.0,0.6777,1636.0,0.8506,0.41,1210.0,0.4864972276162504,0.4961518389163908
ROM 7:12,0.2754,2202.0,0.6714,1950.0,0.9023,0.5425,1144.0,0.35068902799181295,0.5741309312093708
ROM 7:13,0.0551,763.0,0.5273,670.5,0.7227,0.2615,408.8,0.553917480589609,0.38309756245086113
ROM 7:14,0.194,1323.0,0.5557,1093.0,0.8716,0.434,786.5,0.5316281720219109,0.4824947950041902
ROM 7:15,0.09955,353.5,0.3901,290.5,0.7183,0.177,263.2,0.7757973044886431,0.31341228844855246
ROM 7:16,0.1229,1321.0,0.473,1125.0,0.7983,0.3594,780.0,0.6334865776548221,0.4059867655122607
ROM 7:17,0.1225,1726.0,0.5493,1324.0,0.8164,0.3499,1103.0,0.5926115419100534,0.4312703879069393
ROM 7:18,0.13,1228.0,0.543,1041.0,0.7686,0.3748,777.0,0.5300873307627684,0.4362167149850693
ROM 7:19,0.1176,428.2,0.4463,332.5,0.744,0.2737,335.0,0.696301104231014,0.36621125924039105
ROM 7:20,0.0789,1331.0,0.5767,1042.0,0.823,0.3545,881.0,0.5607352226651334,0.4358609152870257
ROM 7:21,0.1422,1178.0,0.519,1032.0,0.847,0.2632,628.0,0.6025863895761364,0.41753758937025026
ROM 7:22,0.2281,1770.0,0.632,1549.0,0.841,0.5894,997.5,0.41579096412869815,0.5433143723420686
ROM 7:23,0.12164,1784.0,0.608,1566.0,0.894,0.4387,1023.0,0.487135550110168,0.4912847780654183
ROM 7:24,0.1726,1399.0,0.6323,1219.0,0.8364,0.4832,788.5,0.4495526659035022,0.5070034417289123
